Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region
3,6.78,64.21,0.68,0.31,33.34,46.18,2349.7,6.12,834,0,4,1,4,3,1293,1,13,1
2,8.03,39.46,1.36,0.83,30.44,26.22,2135.95,9.99,1218,5,3,1,4,1,916,1,3533,1
1,6.76,17.07,1.33,2.86,28.76,56.97,1921.52,8.05,1428,0,0,2,4,2,875,1,3095,4
2,7.36,48.44,0.38,3.38,34.63,85.31,88.66,6.23,1132,5,3,3,0,4,1280,1,4173,0
3,6.33,45.76,1.48,0.25,39.73,54.6,2016.54,10.57,1242,6,0,1,1,4,906,1,5437,4
2,5.01,10.59,1.59,1.41,14.7,62.24,565.52,4.8,730,2,4,2,1,1,507,2,3614,4
3,5.6,45.72,1.34,0.98,17.31,91.36,1529.32,6.73,1669,4,1,3,0,3,641,2,2418,4
2,7.0,27.9,0.61,1.57,12.13,32.72,1796.85,9.57,504,6,0,3,1,2,984,1,2862,4
2,6.1,56.27,0.59,1.73,12.57,63.56,466.78,5.45,1298,0,4,3,4,4,853,2,4222,2
3,5.59,27.49,0.59,1.92,37.99,41.19,1093.35,5.68,1631,3,3,3,1,1,1432,1,5379,1
0,7.44,12.93,0.54,2.88,31.11,25.9,56.77,8.25,1632,5,4,1,0,4,1319,2,4734,3
3,5.88,18.52,0.77,3.16,14.53,76.67,720.99,9.56,86,2,3,2,1,3,870,2,1722,0
3,7.27,8.17,0.5,0.73,15.91,65.57,872.65,6.03,1844,6,0,3,2,4,1111,2,3015,2
3,5.89,38.9,0.95,3.48,41.61,43.8,643.43,5.79,457,5,4,1,1,1,553,2,4599,0
2,6.53,16.5,1.11,2.69,29.48,90.18,675.22,10.94,664,0,1,1,1,2,782,2,1475,2
1,7.12,50.17,1.2,2.72,36.95,32.51,724.98,4.7,248,6,4,1,4,3,342,2,5476,4
3,5.69,8.62,0.38,0.38,30.94,67.11,2027.57,4.71,455,6,4,3,2,2,68,1,4012,4
0,5.21,22.75,0.5,1.22,23.75,86.89,1893.36,8.1,1425,4,0,1,2,2,1046,2,5137,2
3,5.85,54.78,1.5,2.49,39.12,39.13,2004.71,7.58,1230,2,0,1,0,4,1209,1,4392,1
3,5.36,20.97,0.63,3.21,39.66,74.93,1751.44,4.43,1238,6,3,3,0,4,332,1,3967,4
0,5.5,22.17,1.18,0.92,36.15,54.25,489.29,4.66,594,5,0,1,4,4,788,1,3716,0
2,7.72,14.92,0.48,1.21,24.14,88.06,1061.06,5.8,541,4,0,1,0,1,500,2,4356,1
2,5.99,24.44,1.13,2.23,41.09,52.37,2152.47,7.02,1366,0,3,3,4,3,589,1,2840,4
2,6.64,48.89,0.95,2.01,41.86,48.23,2235.55,6.41,809,2,1,1,0,4,804,2,5619,0
3,7.68,39.46,1.54,2.28,17.64,72.11,2196.25,7.55,1162,4,4,1,2,3,937,2,5231,2
2,7.29,32.16,0.65,2.77,17.83,42.46,2276.91,9.96,1445,2,3,3,1,4,629,2,912,1
3,6.87,26.14,1.19,3.11,25.56,42.75,708.66,8.9,534,6,4,2,0,4,1142,2,4272,4
2,5.04,48.02,1.34,0.79,16.87,89.96,2231.44,7.39,1364,3,1,1,0,4,420,2,2078,3
2,5.54,43.25,0.62,3.45,22.11,73.74,2180.55,5.99,275,6,3,3,1,4,721,2,3337,1
2,5.51,35.17,1.15,1.79,15.98,34.04,2471.78,4.09,783,3,4,1,4,2,590,2,1257,0
1,5.61,60.2,0.71,3.38,30.38,69.83,1825.9,5.56,871,4,1,1,1,3,519,1,530,4
3,6.18,34.68,0.44,2.67,34.23,33.74,951.93,6.73,726,3,1,3,1,2,1031,1,564,3
0,7.29,58.15,0.46,0.99,20.17,59.29,1041.87,10.51,463,3,1,2,4,1,1211,1,1947,3
3,6.23,49.17,0.47,0.69,37.75,78.26,1248.7,8.64,545,0,3,3,0,4,367,2,1847,4
3,7.8,22.32,0.36,1.59,33.09,92.75,387.55,6.45,1808,4,4,1,1,4,518,1,1894,4
2,7.54,61.22,0.67,1.35,13.39,54.98,2353.39,5.69,552,3,4,3,1,1,360,2,135,1
1,5.55,20.87,0.94,2.8,26.18,74.23,2330.99,5.41,1636,5,3,3,0,4,500,1,3516,1
3,5.29,50.08,1.32,1.94,22.27,53.92,247.54,6.99,1075,6,1,1,2,2,1062,1,2013,3
1,4.87,52.02,1.4,2.53,15.47,25.5,1166.62,9.42,1189,6,1,2,1,3,733,2,2673,1
2,5.85,38.5,0.32,1.98,30.68,40.39,642.38,8.08,71,0,0,3,2,2,1164,1,3484,4
1,8.19,43.06,0.38,0.78,26.96,48.68,231.75,5.04,1344,6,4,3,0,2,1447,1,1873,2
0,5.9,44.77,0.66,0.36,33.71,92.41,468.12,6.55,1339,6,3,3,2,1,298,1,4851,3
3,5.87,20.9,0.61,1.28,35.88,84.28,2416.15,8.64,609,5,1,2,1,4,254,2,3664,4
3,7.93,45.7,0.97,3.38,19.35,45.43,1589.39,6.62,1597,3,1,1,1,4,1277,1,1537,2
0,6.1,46.6,0.66,2.15,17.04,43.75,110.56,5.67,871,4,3,3,1,2,869,2,3733,4
1,6.46,49.19,0.65,2.73,14.02,33.74,597.77,6.46,579,2,1,3,2,1,1116,2,3900,0
3,6.72,10.35,1.12,2.01,15.18,90.11,1762.82,8.71,792,0,4,2,4,2,438,1,4431,4
3,7.95,16.73,0.97,0.39,25.99,80.59,2250.47,9.2,253,6,1,2,4,2,922,2,4824,4
2,5.27,11.83,1.03,0.25,23.21,25.81,587.09,8.85,119,2,1,2,2,1,1365,1,2121,2
2,4.86,35.1,1.43,1.33,14.47,26.84,815.24,4.76,736,0,1,3,1,1,1351,1,221,2
2,6.14,33.53,0.56,2.1,26.43,31.37,848.99,7.96,64,3,4,1,0,1,1118,1,818,4
3,6.61,47.76,0.54,3.24,27.27,38.5,2303.99,5.3,1255,4,4,2,2,4,1156,2,4963,0
2,5.16,44.52,1.51,1.93,21.45,60.38,1783.83,4.48,180,5,3,3,2,3,800,1,2835,0
0,6.01,35.45,0.33,2.95,36.87,60.65,1975.46,8.69,569,4,4,1,1,3,876,1,3196,4
2,6.26,30.35,0.56,2.41,14.57,78.65,2481.94,9.07,467,0,0,3,2,4,195,2,3932,4
1,5.25,60.62,1.11,2.37,26.35,49.23,789.43,4.27,1752,6,4,1,2,4,508,2,4283,0
2,5.49,34.67,1.19,1.7,34.98,56.02,793.12,6.05,1460,2,3,2,1,1,398,1,993,1
3,5.92,40.6,0.78,2.57,23.53,28.96,77.24,9.87,342,0,4,1,1,2,1227,1,1086,0
0,5.36,58.4,0.73,2.96,36.18,50.9,1546.79,9.99,851,5,4,1,4,1,999,1,4751,1
1,6.22,21.42,0.81,3.4,34.93,28.91,596.86,5.77,1198,3,4,2,0,2,662,2,2632,1
0,5.68,19.47,1.19,1.05,32.03,33.95,2135.99,9.48,757,4,4,1,4,1,913,1,5703,4
0,4.98,59.39,0.71,3.24,18.69,30.9,1982.23,7.19,222,0,1,3,1,1,697,2,5835,0
2,6.26,24.09,0.78,2.25,40.97,52.68,1353.52,5.91,433,2,4,1,0,4,621,2,3459,0
1,5.29,42.46,1.42,1.87,14.72,91.44,1427.08,8.82,122,3,3,2,4,1,404,1,3750,3
3,5.37,48.45,1.02,1.55,33.87,72.86,1791.82,10.83,712,4,4,3,2,2,37,1,5643,4
0,5.51,41.45,0.93,1.6,41.65,43.85,1325.91,4.6,386,4,1,1,0,1,905,1,898,4
0,7.64,10.54,0.47,1.94,27.91,77.69,367.66,9.92,925,5,1,2,1,4,1030,1,2385,1
1,5.23,52.12,1.12,1.5,20.12,64.4,2168.65,9.26,707,2,3,1,0,4,538,1,5418,2
3,7.17,37.49,0.69,1.57,34.16,88.3,535.46,7.86,205,3,3,2,0,4,1223,2,129,4
0,7.62,10.66,1.34,2.39,34.62,67.76,357.75,8.01,530,5,0,1,1,3,483,1,2949,2
0,6.86,8.8,0.97,2.19,32.14,84.58,1582.99,9.8,308,3,1,1,4,1,1460,2,5650,3
1,5.12,50.53,0.83,0.19,33.41,35.22,1370.75,8.85,668,3,0,1,1,4,457,1,3360,1
3,8.08,8.64,0.69,2.8,35.58,89.19,770.46,8.64,224,3,4,3,2,2,522,2,2206,1
0,7.8,53.36,0.88,0.38,34.75,53.73,531.56,6.22,1174,5,1,1,1,2,485,1,4595,2
3,6.35,32.4,1.41,2.98,29.21,39.49,1914.35,4.03,1561,0,3,3,2,4,393,2,3849,1
2,5.81,9.84,1.34,2.01,31.72,69.41,981.93,7.39,1507,3,3,2,1,4,78,1,3791,2
1,6.76,37.62,1.51,3.4,14.98,65.33,2212.66,8.21,750,4,0,2,4,4,1285,2,3368,4
1,5.66,59.03,1.28,0.91,29.29,31.96,1347.14,4.34,1766,3,4,1,1,2,1125,1,1250,0
2,6.25,20.75,1.12,2.58,37.76,80.67,2097.28,4.4,1878,2,1,2,0,3,77,1,5305,0
2,6.4,11.27,0.74,1.02,27.01,53.25,702.4,8.62,1743,2,0,1,0,2,191,1,1735,2
1,5.21,16.59,0.53,3.41,37.98,26.02,1997.82,4.5,1061,0,1,1,0,1,176,2,5347,2
1,6.91,33.54,1.22,2.83,20.63,47.2,164.83,10.07,539,6,4,1,2,4,57,2,3510,4
2,6.65,55.43,1.56,1.65,32.4,92.35,690.26,7.75,266,2,0,1,2,2,116,1,3388,1
2,7.28,57.24,0.46,1.36,23.28,47.44,538.28,8.34,436,0,0,2,1,2,1117,2,2626,0
3,8.06,59.93,1.33,0.73,40.34,54.17,2209.85,6.07,1162,5,0,3,1,2,114,1,1732,3
1,7.68,29.39,0.45,0.6,27.0,46.5,670.51,9.23,237,5,0,2,1,3,1044,2,5507,3
0,7.42,39.79,1.49,0.47,23.81,30.55,2323.22,9.92,1088,2,4,1,1,2,1146,1,2144,0
0,7.7,62.37,1.13,1.51,34.45,87.95,1466.93,6.46,806,5,3,3,1,1,819,1,2720,0
0,5.24,8.69,0.33,0.93,20.25,79.81,1217.1,7.13,1153,6,1,2,0,4,1015,2,2073,1
1,5.92,63.33,0.93,0.49,23.65,41.16,2312.99,5.65,1501,0,0,3,0,1,738,1,3323,4
0,5.39,40.63,1.16,0.74,30.28,72.55,656.23,5.14,68,3,1,1,1,3,1025,2,2482,4
1,7.82,16.5,1.08,3.0,25.36,81.08,1942.45,9.72,230,5,0,2,4,2,66,1,1879,3
2,5.56,21.83,0.36,0.34,38.04,60.65,1003.58,9.27,1029,3,4,1,2,1,121,1,4956,1
2,7.39,39.06,1.42,0.67,12.78,59.14,1021.32,7.95,1568,3,0,1,1,2,135,2,700,3
0,4.83,55.39,0.38,1.17,37.55,77.14,1969.54,9.09,967,2,4,2,1,4,839,1,3247,2
0,5.37,39.28,0.46,3.34,41.49,70.62,1989.27,10.92,497,0,1,3,1,3,316,1,4980,0
2,5.02,50.68,1.29,3.28,18.94,45.21,134.24,4.53,987,2,3,1,1,4,501,2,1922,0
2,5.48,56.43,0.66,0.16,15.17,57.15,1716.07,4.93,628,6,4,1,1,2,1186,1,2212,0
2,6.17,22.22,1.59,0.89,35.78,88.04,1813.88,9.45,892,4,1,1,2,2,1352,2,3361,1
1,6.54,47.86,1.15,0.62,25.09,75.16,1783.31,7.67,410,6,0,2,2,1,704,1,416,1
2,5.29,35.99,1.38,0.79,27.45,61.32,1972.72,9.31,1163,0,4,3,4,3,366,1,1189,3
3,5.85,8.63,0.35,1.25,35.09,83.51,663.16,10.28,779,5,1,1,2,3,1350,2,205,2
1,6.3,21.63,0.38,2.43,14.3,57.34,2263.49,5.19,955,0,1,2,4,4,879,1,3141,3
1,6.22,59.12,1.3,2.53,19.2,50.67,1111.32,8.84,1811,6,4,2,4,3,878,1,5651,2
0,6.18,51.62,0.39,0.55,16.84,58.04,1535.56,6.67,300,6,3,3,2,3,239,2,1663,1
1,6.98,36.33,1.11,0.74,14.02,47.03,691.86,4.44,82,6,0,1,4,3,1101,2,2705,1
2,7.13,55.76,0.31,0.48,22.4,88.3,698.37,10.31,210,4,1,3,4,2,1453,2,1233,3
3,5.85,11.95,1.49,2.34,34.36,89.02,401.79,6.01,290,4,4,1,4,1,1318,2,4106,2
2,7.64,52.43,0.58,0.6,38.54,64.17,1698.45,7.12,25,2,1,3,2,4,811,2,396,0
1,7.76,28.98,1.08,1.3,39.72,58.27,2430.83,10.63,895,6,1,1,1,2,1113,1,2725,3
1,5.76,58.02,0.52,0.93,13.9,69.45,1482.28,5.77,436,2,4,1,0,3,358,1,3795,4
0,6.57,21.03,0.4,2.87,30.09,91.64,1564.11,5.08,1622,5,1,1,1,1,201,1,4979,1
1,4.89,26.37,1.3,0.2,26.65,87.64,629.81,10.37,1228,6,3,2,4,4,1209,2,4164,0
1,6.46,57.47,0.58,1.23,32.61,52.74,919.82,8.92,1643,4,1,3,2,1,698,2,3272,1
3,6.7,42.88,1.0,1.31,29.89,61.82,1173.64,8.65,1601,0,0,2,2,2,56,2,1939,1
2,6.79,44.66,0.67,1.46,41.49,38.57,1379.74,5.57,1290,4,3,3,1,1,764,2,1138,3
2,6.29,54.66,1.21,1.45,30.73,85.0,43.22,7.69,659,5,4,3,4,4,1422,2,87,3
2,6.96,44.98,1.52,1.38,18.82,34.96,720.84,4.65,527,6,4,2,0,4,97,2,4825,4
1,5.63,48.48,1.1,0.81,39.92,32.71,2176.44,10.81,1561,6,3,1,0,4,144,1,2272,0
3,7.41,20.96,1.15,2.81,15.23,65.33,158.51,6.42,200,0,1,3,1,1,1097,1,962,4
2,7.76,37.32,0.57,2.37,28.59,79.4,2176.57,6.84,1102,4,3,2,4,3,1039,2,314,4
0,7.53,60.71,0.49,0.56,15.14,50.86,952.63,9.5,682,6,1,3,2,2,952,1,684,0
2,5.62,26.21,1.21,2.17,25.28,59.5,311.31,4.33,1431,3,4,3,4,2,1080,1,1499,0
0,6.08,57.35,0.47,0.13,36.86,42.24,1430.44,6.91,13,0,1,1,1,2,1364,2,716,0
1,5.39,40.11,1.19,2.24,15.86,49.35,916.19,6.73,333,3,4,3,4,3,1387,1,2435,0
2,6.48,38.91,0.84,0.6,13.95,32.86,2337.98,10.15,1804,4,3,3,4,4,1109,1,496,1
3,6.77,20.25,1.3,3.47,40.63,93.54,157.29,5.73,1031,0,3,3,1,3,1311,2,2189,4
0,7.5,17.48,0.45,0.84,18.85,87.58,968.35,6.17,1689,5,4,2,1,4,272,2,670,0
3,8.03,36.15,1.0,1.81,35.57,62.29,1402.58,6.72,1693,2,1,2,4,1,1170,1,4740,4
1,5.7,58.71,1.41,2.8,21.57,72.48,2187.38,10.09,1410,0,3,1,0,3,1023,2,2653,1
0,6.69,50.14,0.87,2.68,40.78,49.3,54.59,6.55,1703,5,3,3,2,4,1243,1,5216,3
3,5.11,63.65,0.62,2.22,38.13,88.62,325.51,10.91,1436,0,1,2,0,2,645,2,2104,1
3,5.11,28.81,1.15,0.74,41.97,61.79,1533.3,7.09,1066,2,1,3,4,1,362,1,899,1
1,4.88,21.82,1.28,1.4,22.08,26.5,1396.69,6.24,791,0,4,3,2,2,667,2,3601,3
0,5.98,49.37,0.36,0.41,20.66,33.9,2252.81,5.64,1411,4,0,1,2,1,850,1,4273,1
2,6.88,21.82,0.37,2.43,36.18,57.8,63.83,7.59,1067,5,1,3,0,4,1223,1,2375,3
2,6.24,27.39,0.95,0.71,16.43,46.66,166.18,9.02,193,3,3,3,1,2,330,2,1772,2
3,7.88,61.72,0.99,2.76,26.04,80.2,728.16,8.69,671,5,4,1,2,2,1116,2,5228,4
2,6.42,42.88,0.47,1.89,29.24,73.52,2401.36,8.18,1372,4,1,1,1,4,236,1,4787,0
2,6.03,53.79,1.46,0.51,30.28,44.73,1931.97,5.02,631,2,4,2,2,2,800,1,3003,1
2,5.05,56.83,1.59,1.74,34.74,82.54,1316.0,4.35,613,3,4,2,1,2,282,1,2303,4
0,5.52,58.99,0.42,2.02,24.31,50.7,928.45,5.34,476,2,3,2,2,2,1010,2,2226,4
0,6.2,28.61,1.18,3.02,30.15,43.39,2216.09,5.44,1157,5,1,3,4,4,1294,1,4819,2
2,7.94,8.15,0.72,1.64,24.88,47.77,419.99,7.59,717,2,1,1,2,3,573,2,7,4
2,5.33,14.36,0.67,0.51,18.64,79.24,1365.02,7.18,1474,2,4,3,2,1,335,1,4066,2
1,8.19,28.1,0.52,1.53,20.57,68.72,1175.64,9.55,298,2,4,1,1,4,1079,2,390,1
1,8.09,38.17,1.57,0.69,41.06,37.71,556.77,4.69,956,0,0,3,4,2,340,1,5245,0
0,5.5,41.86,0.34,3.32,21.77,37.78,1794.58,5.41,921,5,3,3,1,2,1395,1,656,3
1,5.14,33.15,0.42,0.68,16.26,73.18,1972.3,8.78,771,3,1,3,4,4,10,1,3274,3
1,7.28,39.86,1.26,2.7,16.51,27.65,1005.0,4.94,843,2,1,1,4,3,734,1,4042,0
3,7.67,48.7,1.18,2.44,30.34,47.32,1260.28,5.71,463,0,4,3,1,1,1371,2,5617,4
1,5.79,58.39,0.5,0.82,30.29,68.67,2303.68,9.38,385,0,4,2,1,3,781,1,2612,3
1,7.56,15.64,1.2,2.17,13.58,90.32,1992.53,5.01,1786,6,1,1,1,2,168,1,349,0
3,7.39,48.45,1.19,1.83,23.21,39.19,2058.94,5.57,1613,5,4,2,1,4,1133,2,2244,1
2,5.59,47.93,1.2,2.6,31.95,50.23,2199.56,6.21,1370,6,4,2,0,4,687,2,90,3
1,5.52,12.2,0.74,1.12,41.36,62.18,659.77,8.54,514,4,4,2,2,1,771,2,2064,3
0,7.17,13.88,1.17,0.27,34.13,39.54,939.1,10.91,762,2,3,3,2,3,840,2,371,3
2,7.75,24.92,1.28,2.88,27.9,92.1,94.76,9.85,1558,3,4,3,4,1,877,1,4526,4
0,5.48,45.76,0.9,0.45,33.31,68.22,2379.48,4.85,1119,5,3,2,2,3,1261,1,4490,0
0,6.04,64.45,1.55,3.47,22.58,92.81,523.7,8.48,1287,0,0,2,0,3,87,2,3646,0
1,7.18,23.48,0.31,2.48,12.05,89.95,1988.12,8.27,763,4,1,3,4,3,536,1,3590,2
0,5.43,40.82,1.34,0.33,15.34,54.53,704.57,7.82,950,3,0,2,1,2,1318,1,580,3
2,7.83,42.6,1.57,3.23,39.97,74.7,1614.69,8.85,572,0,3,2,4,1,909,2,4497,4
3,6.25,62.46,0.57,1.12,33.5,79.22,1579.71,10.35,1878,6,0,1,2,1,1225,1,5433,1
3,6.87,57.05,1.49,0.11,25.92,84.39,1523.43,4.37,202,2,4,3,2,3,498,2,911,0
1,7.85,13.85,1.13,0.34,18.08,74.58,631.51,5.53,946,5,3,3,4,2,840,1,5461,3
3,5.65,17.75,1.29,1.14,39.34,28.66,1358.54,7.94,1032,0,4,1,0,4,840,1,1654,2
1,8.1,61.76,1.02,2.59,12.3,91.95,2445.49,10.0,1515,6,4,3,1,2,229,1,112,0
1,7.11,21.67,1.26,0.38,40.83,52.88,1386.2,5.4,671,6,4,3,1,1,584,1,2858,3
3,6.52,13.9,1.53,0.16,16.47,81.05,176.71,5.65,1536,5,4,3,2,1,1136,2,1313,3
1,7.65,47.74,0.43,3.41,14.09,54.88,2256.92,10.74,1163,0,4,2,1,3,630,1,758,4
2,5.27,47.44,0.49,0.95,29.57,86.95,1107.01,10.62,1678,4,3,2,1,1,597,1,4374,2
1,7.99,39.73,0.46,2.76,32.39,47.61,2138.07,8.69,1410,4,0,3,4,4,745,2,3567,3
1,6.01,51.3,0.4,1.79,32.84,60.56,1761.98,6.23,891,2,0,1,0,4,1384,2,3304,3
0,5.93,18.52,0.9,0.42,26.84,86.68,2071.26,5.02,942,5,1,1,4,2,1190,1,1235,2
3,7.4,37.19,0.85,3.25,20.9,88.82,1116.66,8.97,481,2,1,2,0,3,1420,1,529,0
0,6.83,53.4,0.75,1.35,12.93,69.71,113.17,6.61,1248,4,4,2,4,3,144,2,1886,1
2,8.01,35.19,1.2,1.76,23.53,66.32,1729.23,4.63,629,2,4,1,4,2,433,1,4807,0
0,7.3,38.26,1.3,0.63,16.75,60.49,91.99,4.38,384,5,4,2,1,2,308,2,5496,2
3,7.8,12.49,0.36,1.97,31.44,46.77,483.49,8.29,490,0,1,2,0,2,105,1,1005,0
3,6.26,26.87,1.0,3.34,39.33,50.25,338.39,7.65,1582,5,4,3,4,1,846,1,2141,3
2,7.14,11.12,0.9456339084771194,2.62,39.59,83.17,777.41,9.92,964,0,3,2,0,2,1429,1,313,1
3,5.27,28.36,1.16,1.9,38.12,74.7,588.47,6.6,261,4,3,3,2,2,1290,1,672,1
1,6.39,36.98,1.16,2.49,15.86,73.3,582.43,10.51,851,2,0,1,0,1,388,1,4548,3
3,7.5,19.09,1.33,2.61,24.13,88.28,990.91,9.44,1676,2,1,1,4,1,648,1,534,2
3,6.71,48.54,1.37,0.47,13.49,75.42,2162.22,4.99,742,3,1,1,2,2,1054,2,1094,1
1,8.08,36.95,0.52,3.39,12.04,91.5,2423.53,5.61,430,6,3,1,1,4,1386,2,704,0
3,7.84,63.38,0.36,0.66,20.65,40.45,2043.25,9.12,1264,3,0,3,0,3,892,2,2221,0
2,6.48,34.9,0.31,2.83,21.64,78.32,1534.08,8.69,1794,3,0,2,1,1,425,1,293,1
1,6.51,8.05,0.89,0.91,38.25,81.77,2190.76,5.52,280,6,0,3,1,4,707,1,4756,2
3,7.96,11.7,1.28,1.38,36.16,57.79,991.58,8.36,339,5,3,3,4,3,513,1,4269,3
3,7.67,17.21,1.23,2.13,22.91,43.57,84.18,7.16,290,3,4,2,4,4,598,2,3775,3
0,7.08,28.61,1.25,2.53,17.73,28.39,1271.7,8.41,1457,6,1,1,1,4,620,2,3910,3
2,5.24,25.97,0.4,1.37,12.02,63.14,1238.41,5.23,949,5,4,2,2,1,444,1,4787,4
0,6.79,56.92,0.56,1.51,38.34,56.92,1163.18,8.42,1079,6,3,3,1,3,430,2,4276,2
2,8.18,47.11,1.58,2.29,33.25,57.49,232.68,4.84,1789,0,1,3,2,3,613,1,5662,3
0,5.78,63.32,0.4,2.57,13.81,26.56,1784.78,7.18,688,5,0,2,0,1,1117,2,1519,2
3,6.55,35.6,1.04,1.63,19.78,37.33,1115.06,6.05,574,5,0,3,0,1,1263,1,1365,2
1,6.9,57.14,1.13,3.31,37.62,31.89,613.34,10.5,1135,4,0,3,4,2,1335,1,1656,0
0,5.1,45.81,0.44,0.85,29.16,68.11,1534.32,8.75,1845,3,4,3,1,4,1036,1,5463,2
3,7.45,43.21,1.39,0.64,26.45,66.3,2013.73,7.48,591,5,0,2,1,4,144,1,935,0
2,4.91,42.7,1.47,1.3,25.48,40.2,766.71,6.32,1885,6,1,1,2,3,861,1,2275,3
3,7.52,37.17,0.46,1.69,15.32,73.63,730.74,10.94,759,0,4,1,1,1,613,1,3072,2
0,5.57,42.55,1.31,1.66,19.78,37.82,259.48,10.82,1271,2,3,1,0,2,1200,1,2657,1
1,6.84,62.73,0.69,3.01,37.31,25.18,887.05,4.59,289,6,3,3,2,4,518,2,3423,4
1,7.96,48.94,0.37,0.77,20.25,34.64,1332.16,4.54,1781,0,1,1,0,3,458,2,1018,2
0,6.77,61.31,0.49,3.11,40.23,32.22,677.29,10.71,502,5,3,2,2,1,1370,2,3342,0
3,6.9,10.24,0.77,2.1,29.08,81.61,908.68,6.28,341,0,3,2,2,1,224,1,4874,1
2,5.25,57.39,0.65,0.15,27.15,94.07,1968.63,8.92,270,0,1,2,4,1,1322,1,3973,1
2,5.73,61.45,1.24,0.81,37.99,85.02,1434.21,10.29,38,0,0,2,4,3,370,1,4261,0
0,6.15,47.53,0.54,3.49,26.31,72.86,55.68,5.34,1652,3,4,1,4,4,326,1,4496,3
3,5.14,62.86,1.44,3.46,28.43,36.93,146.78,4.86,668,0,4,2,1,3,178,1,1122,3
2,7.13,40.44,1.54,1.91,15.62,35.17,303.45,6.98,1819,6,1,1,0,1,1218,1,4084,0
1,5.88,12.03,1.11,1.07,18.11,58.14,1778.36,4.46,380,4,4,3,2,2,1218,2,4224,1
0,7.09,50.75,1.25,1.22,29.11,30.16,1663.48,7.11,217,3,0,1,0,4,274,2,3622,4
1,7.66,18.67,1.01,2.8,23.1,44.87,1871.45,9.38,1778,0,1,3,4,2,44,1,5745,0
1,7.23,19.91,1.27,1.37,37.84,36.77,48.09,4.34,1045,0,1,2,0,1,370,1,2866,4
2,4.92,32.37,0.96,3.09,35.88,27.71,2253.56,8.51,1092,4,4,2,2,4,500,1,232,1
2,8.09,31.12,0.74,2.9,39.81,45.37,1903.74,4.06,1274,3,1,3,0,2,1218,1,1574,1
0,5.57,29.2,1.14,3.49,35.61,55.02,1080.03,8.08,852,0,4,2,1,2,1044,2,5852,3
2,5.88,23.17,0.32,2.42,18.2,86.23,330.69,10.62,1396,3,0,3,4,2,439,2,3734,3
1,5.66,38.59,0.45,1.22,13.11,42.79,716.48,8.86,259,4,0,3,2,2,241,2,3192,2
2,4.9,15.81,0.57,2.37,19.39,68.06,1495.98,10.13,758,5,4,3,4,3,955,2,2474,3
3,5.96,8.14,0.36,2.11,37.59,37.94,1653.22,10.66,695,2,0,3,1,1,690,2,2713,4
3,5.9,26.69,1.38,0.66,28.38,64.69,867.5,8.35,874,5,1,2,2,2,1340,1,712,1
1,5.6,39.24,1.37,2.44,25.22,66.94,827.34,5.69,1878,0,3,1,4,1,527,1,4078,2
3,5.81,45.31,0.82,2.96,31.58,31.67,66.5,9.51,772,6,3,2,0,2,1309,2,1643,2
0,7.44,38.52,0.5,0.27,17.42,45.13,1225.58,9.05,1582,3,1,3,1,1,1104,1,2739,2
1,7.45,12.76,1.14,2.39,23.05,42.39,2259.51,10.54,787,4,1,2,1,2,361,2,2782,4
2,5.65,62.25,1.48,3.0,35.71,45.33,177.69,10.93,372,3,1,1,0,2,301,1,5841,2
2,8.0,20.95,1.28,1.71,32.6,57.41,698.67,6.39,1072,3,0,2,2,1,765,1,980,4
0,6.4,17.91,1.54,3.35,26.32,39.72,1606.13,5.36,1805,5,0,3,0,3,192,2,5727,0
0,5.43,12.79,0.91,1.68,18.39,42.08,1190.29,7.65,443,2,1,1,2,4,647,2,1832,0
2,5.9,27.35,1.33,0.35,30.85,91.91,1477.76,4.93,1908,4,1,2,0,2,525,2,2197,4
3,5.4,23.62,1.4,1.48,31.32,84.8,531.43,5.0,1861,3,1,1,2,3,509,1,3764,1
3,5.57,27.01,1.17,2.04,23.87,78.39,193.53,10.84,772,0,4,3,2,1,19,1,2106,0
3,5.78,50.36,0.76,3.18,32.38,89.07,2117.21,4.6,1554,6,4,3,4,1,1205,2,2943,1
2,4.97,23.44,1.37,0.74,23.58,94.88,35.37,7.21,880,2,1,2,2,3,113,2,4278,0
3,7.49,28.77,0.44,0.7,41.69,73.15,2405.56,5.22,1270,0,1,1,1,3,755,1,520,2
0,6.02,21.8,0.7,1.21,25.36,75.0,1386.81,10.65,1576,5,3,2,2,3,682,2,2585,4
3,5.81,46.21,1.58,0.28,15.47,45.88,570.16,4.75,1120,6,4,1,2,4,10,1,5152,2
3,7.15,48.83,0.42,2.68,22.9,26.22,1265.81,5.72,1021,2,1,3,4,1,88,2,4577,4
1,6.55,56.47,0.41,2.81,23.01,50.63,1324.95,5.33,1898,6,1,1,2,3,492,1,1354,4
2,8.0,64.38,0.43,1.04,12.83,76.18,610.75,7.1,202,2,4,3,2,4,659,2,1400,0
1,5.92,33.9,0.71,3.1,13.15,81.58,430.81,7.64,471,0,0,2,1,4,1064,1,5042,0
3,6.75,25.96,0.82,0.52,34.74,34.85,2148.48,5.52,932,0,4,1,1,4,558,2,463,3
